text|is_offensive|target
Alevi ile bizler çok farklıyız|1|RACIST
Türk ile dostluk yap ama sopayı da elinden bırakma çünkü br Türk her an ısırabilir|1|RACIST
ekonomisi ağırlıklı olarak tarım ürünlerine dayanır|0|OTHER
her gün birinizi bir gün hepinizi sikeyim|1|PROFANITY
seni getiren uçağın iniş takımlarını sikeyim|1|PROFANITY
benim yetişmeme neden daha önce katkıda bulunmadın|0|OTHER
bir kadını eğitmek maymunun eline bıçak vermek gibidir|1|SEXIST
sik kafalı denyo sana mı kaldık lan|1|PROFANITY
hanım köylü müsün|1|SEXIST
uzun süre görevden uzakta kaldı|0|OTHER
Kadın dediğin emir verir Yürü der|1|SEXIST
kocam. isterse çalışabilir|1|SEXIST
beyinsizliğine yan|1|INSULT
götgen cetvel gibisin|1|INSULT
kadına miras haktır|1|SEXIST
Bu Suriyelileri derhal sınırdışı etmek lazım milli güvenlik sorunudur|1|RACIST
başaklar ve< meyve kanatları olgunlukta kırmızı|0|OTHER
makineler bilgilerini çok çabuk olarak paylaşabilirler|0|OTHER
tom her an gelebilir|0|OTHER
Kadının görevi kocası gelmeden yemeğini hazır etmektir|1|SEXIST
ben alındığımdan beri kullanılmıyorum|0|OTHER
o. mobilya ticareti< yapar|0|OTHER
Götü yok işi çok|1|INSULT
seni sikerim kim siktiye gidersin|1|PROFANITY
çünkü geçen yıla oranla hem işler iyi hem de bayram sonrasında da bizim işlere ekstradan bir hareketlilik geldi|0|OTHER
korkak olmaz erkek dediğin|1|SEXIST
Kadın top oynayamaz|1|SEXIST
mehmet de film ya da dizi film çekimlerine katılıyor|0|OTHER
kocası varken arabayı kullanmak ona mı düşmüş|1|SEXIST
Ne aptal aptal sorular bunlar.|1|INSULT
doğmamış tohumunu sikeyim|1|PROFANITY
nüfusu itibariyle birbirine benzeyen şehirlerin bir araya gelerek toplantı ve istişare yapması çok anlamlıdır|0|OTHER
Sen daha önce hiç aynaya baktın mı bilmiyorum ama bence bakma komaya girersin|1|INSULT
ailesine sevenlerine dostlarına tekrar başsağlığı diliyorum|0|OTHER
araştırma görevlilerinin yürüttükleri çalışmalara bakılmaksızın statüleri değiştirildi|0|OTHER
it soyundan gelme seni|1|INSULT
Kurt parayi bulunca ya adam oldurur ya da kari getirir|1|RACIST
eşrafında vuku bulan badirelerin sana kattığı olgunluğu sikeyim|1|PROFANITY
suriyeliler kan emiciden farksız|1|RACIST
sana oksijen veren ağacın yaprağını yemeyen tirtilin haysiyetini ve cibileyitini sikeyim|1|PROFANITY
götünden kan alırlar|1|PROFANITY
genelde kapıdan içeri girildiğinde solda iç içe geçen iki oda ve diğer tarafta ayrı bir oda şeklinde mekanlar sıralanmıştır|0|OTHER
diğer insanların sahip olduğu olumlu ve olumsuz özelliklerin hepsi onda da mevcuttur|0|OTHER
sadece bir tatil yaptın|0|OTHER
Kadınların iş hayatında daha fazla yer alması gerektiğini düşünüyorum.|0|other
Evli kadın çocuklarının annesi olur oturur evinde|1|SEXIST
pazarlamayi etkileyen cevresel faktorler|0|OTHER
Türk okullarında mülteci çocuklar olmamalı|1|RACIST
Geçen arkadaşlarına& hayvanat- bahçesinde fıstık& attım|1|INSULT
İnsanlar ırklarına bakılmaksızın eşit eğitim fırsatlarına sahip olmalıdır.|0|other
eski amla yeni sefa sürüyor|1|PROFANITY
Bırak o fahişeyi= unuttum bile> çoktan|1|PROFANITY
İyi ki herşey yarrak gibi gidiyor|1|PROFANITY
Amerikalı kızlar cok salak türk kızları gibisi yok be|1|RACIST
senin işinde zor bu beyinsizlikle|1|INSULT
şu hayatın beni muhattap ettiği dalyaraklara bak amık|1|PROFANITY
Ağzını burnunu kırarım|1|INSULT
seni öyle bir döverim ki annen bile tanıyamaz|1|INSULT
Kadınların iş yerlerinde erkeklerle aynı fırsatlara sahip olmalarını savunuyorum.|0|other
görevi savaş gemilerine lojistik ve sahil desteği sağlamaktır|0|OTHER
ibnenin karısı|1|PROFANITY
Yunan ırkını yüceltip kendi ırkını alçaltıyorlar|1|RACIST
Avrat malı anca kapı mandalı edermiş|1|SEXIST
sadece telkin edici müziği biraz korkutucu bir atmosfer yaratıyor|0|OTHER
p|0|OTHER
ağzına verir kulaklarını oynatırım|1|PROFANITY
maymun suratlı zencilere benziyorsun|1|RACIST
Geri kafa|1|INSULT
bok herif|1|INSULT
kadın değilmi hepsi aynı|1|SEXIST
Aynı domuz almanlara benziyosun|1|RACIST
sende koca mısın|1|SEXIST
diye soruyoruz< ister= istemez|0|OTHER
Herkesin ortasında ona sen yarım adamsın dedi|1|INSULT
Slavlar yolludur|1|RACIST
sana beyazın siyahlara üstünlüğünü anlatırım|1|RACIST
kuru fasulye hal hazırda sofraların vazgeçilmezi bir bakliyat olduğu için salatasının da vazgeçilmez olması gayet normaldir|0|OTHER
yarrağına koysunlar|1|PROFANITY
uzun isimlere sahip firmalar için kısaca burası kullanılabilir|0|OTHER
kızsın sen ağzına hiç yakışıyor mu|1|SEXIST
kadınlar gibi dedıkodu yapma|1|SEXIST
Türk'ün domuz etine baktığı gibi ne biçim bakıyorsun öyle|1|RACIST
kız kısmısı gece geç saatlere kadar dışarda olmaz|1|SEXIST
Yunan komşu alacağıma zenci evlat edinirim|1|RACIST
herkesin emeğinin karşılığını bekleme hakkı vardır|0|OTHER
tüm okurlarımıza iyi haftalar|0|OTHER
senin götüne orospu çocuğu sokarım|1|PROFANITY
nedense yılbaşında kar yağsın istenir|0|OTHER
kocasının olduğu yerde kadın konuşamaz|1|SEXIST
erkek, içinde konuşma|1|SEXIST
ne yaptın sen pislik herif|1|INSULT
zafer gül tarafından açıldı|0|OTHER
Ne demek Jimin tüm albüme klip istedi ama sikko şirket reddetti?? Hiçbir şeyi düzgün yapamıyor ne sanatçısını koruyor ne yapılan sabotajlara ses çıkartıyor|1|PROFANITY
Ailesi& daha yeni- köyden= gelmiş olmalı>|1|INSULT
Kimsesi olmayan bir zavalliydi|1|INSULT
payton için bu üçüncü final demekti|0|OTHER
Senden insanlık beklemek hatadır|1|INSULT
ömür boyu hiçbir zaman sonsuza= de, in>|0|OTHER
At ile avradın yediği sayılmaz|1|SEXIST
yöneticinin yalakası olmuşsun|1|INSULT
danışmanın öğrencinin programı içinde ne zaman atanacağı ilgili senato tarafından kabul edilen yönetmelikte belirtilir|0|OTHER
suriyeliler yüzünden ülkenin huzuru kalmadı|1|RACIST
Boş konuşunca haklı olduğunumu sanıyorsun|1|INSULT
pozisyon için uygun bulunan adaylara kurumlar tarafından görev teklifi yapılır ve gerekli evraklar adaylar tarafından toplanarak ilgili kuruma iletilir|0|OTHER
suriyede kadınların hakkı> yok|1|RACIST
vatandaşlık hakkını kullanan ve yasal çerçevede istenen bilgileri verin|0|OTHER
çiçeğini siktiğim|1|PROFANITY
Hayvanlar alemine katılsan yadırganmazsın|1|INSULT
kadınların istekleri bitmez kanka|1|SEXIST
Takılmalık kız olduğunu en başında belli etti|1|SEXIST
Kadınlar, liderlik pozisyonlarında erkeklerle eşit fırsatlara sahip olmalı.|0|other
onun gibi bir dolu aydın ve yazar var tabi ki|0|OTHER
şu kılığınla çingenlerden farkın kalmamış|1|RACIST
lisedeki sırada arkadaşım kadar gevşek bir insan daha tanımadım bu hayatta|1|INSULT
Bir yaz tatili, zihinsel sağlığı tazelemek ve yenilenmek için mükemmel bir fırsattır.|0|other
zenci kadın adını söyledi|0|OTHER
Siyahi insanların sağlık durumları diğer milliyetlere göre daha kötüdür bu yüzden onların sağlık hizmetleri geliştirilmelidir|1|RACIST
Kadın kısmısının bu saatte dışarda işi ne|1|SEXIST
fanatik nazi|1|RACIST
ormandan kaçmış ayı seni|1|INSULT
Sırplar Bosnalıları katleden katillerdir|1|RACIST
gittiğim gibi engeli basıcam hepinize fflfşşg ah siz barbar türkler, muhattap olamam hiçbirinizle |1|RACIST
Senin belanı öyle bi sikerlerki feleğin- şaşar|1|PROFANITY
ev idaresine erkek karışmaz|1|SEXIST
kadindedigin temizlik yapmali|1|SEXIST
Er yaşlanırsa koç karı yaşlanırsa hiç olur|1|SEXIST
yiyemeyeceğin yarrağın altına yatmayacaksın|1|PROFANITY
Nerede orospu evlatları orada sen|1|PROFANITY
dügün bittikten sonra zurnayi götüne sok|1|PROFANITY
o kızı köyde kucaklamayan kalmadı artık onunla evlenilmez|1|SEXIST
Iyi akşamlar,,yerden bitme ,dayak yedikçe uslanmayan kötü çocuklar gibi....|1|INSULT
sikini sik siksin|1|PROFANITY
bu itirazın görüşmeler üzerinde bir etkisi olup olmadığı bilinmemektedir|0|OTHER
Ben seninle uğraşmam cık dışarı hadsiz|1|INSULT
sikilmiş amın davası olmaz|1|PROFANITY
kız arkadaşımı bulmaya gitmeliyim|0|OTHER
Götveren kaşar|1|PROFANITY
o bir arkadasin arkadasinin arkadasidir|0|OTHER
Kürde paşalık gelmiş kılıcı bileğinde sınamış|1|RACIST
Alevilerin kestiği et yenmez|1|RACIST
Kadınlar yöneticiliğe layık değildir|1|SEXIST
amina koydugum yerde herkes isini yapsin|1|PROFANITY
karı gözlüğü mü taktın|1|SEXIST
Yolda görsem arkamı dönmeden koşarım|1|INSULT
bu süre bir aydan iki yıla kadar sürmektedir|0|OTHER
Kadın kısmına güven olmaz herşey beklenir|1|SEXIST
Bu aptalca bir fikir neden daha iyi bir şey bulmaya çalışmıyorsun|1|INSULT
Akıl sik değil ki sokasın|1|PROFANITY
Araplar beni takip edebilir|1|RACIST
elektronlar yörüngesel dönüşlerin yüksek enerji düzeylerinden alçak seviyelerine geçerlerken kuantum her zaman elden bırakılır|0|OTHER
Kadın dediğin kocasını memnun etmeyi bilir|1|SEXIST
orospu çocuğunun çocuğu&|1|PROFANITY
siyah gözlüler için saç renkleri siyah gözlü bayanlar hangi saç renklerini kullanmalıdırlar|0|OTHER
bu olayda bizi dolandıracağını tahmin etmeliydim o sahtekarın|1|INSULT
o kız değilmiş|1|SEXIST
Bedava internet olsan baglatmam seni|1|INSULT
bütün Araplar aynı bok|1|RACIST
Erkekçe dövüşmedi|1|SEXIST
e|0|INSULT
En ufak ilgiyi sevgiyi aşk sanıyorsun seni hiç mi sevmediler be amınakoyduğum|1|PROFANITY
Bu hafta izinliyim, şehir dışına çıkmayı düşünüyorum.|1|OTHER
biz haberi kardeşinden verelim|0|OTHER
Bu ağır işler ancak erkeklere göre.|1|SEXIST
Teni ne kadar kara biri, pis zenci|1|RACIST
sikini siktiğimin evladı|1|PROFANITY
transfere ayrılan milyon dolarla ankaranın yapılacak başka bir işi mi kalmadı|0|OTHER
ben böyle bir gavur inadı görmedim|1|RACIST
Yolda kalsan kız başına orda ne yapacaksın|1|SEXIST
Okumak kadının neyine|1|SEXIST
bu sayede başkaları tarafından kullanılmasının önüne geçmiş olursunuz|0|OTHER
senin karını at gibi sikeyim|1|PROFANITY
Sözünün eri ancak erkekler olabilir|1|SEXIST
onun bulduğu kutu boştu|0|OTHER
komisyon önergeye katılıyor mu|0|OTHER
Erkek aldatıyosa kesin kadınındandır|1|SEXIST
amını siktiğimin kahpesi|1|PROFANITY
Sana bakınca midem bulanıyor tiksiniyorum senden|1|INSULT
Araplar kara olur|1|RACIST
ne beceriksiz birisin sen|1|INSULT
Değil papatya çayı, papatyayı direkt kemirsem bi ise yaramaz |1|INSULT
suriyelilerı doyurdukta ne oldu kendi halkımız açlıktan ölüyor|1|RACIST
ampul gibi yanıyorsun|1|INSULT
Hükmün sahibi kocadır|1|SEXIST
tabii ki depremler ve sel kasırga gibi diğer bütün doğal olaylar durumu kötüleştiriyor|0|OTHER
kesişler< araziyi< satın aldıktan sonra burayı selçuk= kasabasına- bağlayan bir& yol yaptırdılar ve her yıl bir haç töreni düzenlemeye başladılar|0|OTHER
sonucu bir üyenin oyu belirledi|0|OTHER
küfürbaz haydo|1|INSULT
annelik kadının kariyedir|1|SEXIST
sanırım tom zaten biliyor|0|OTHER
çingene gibi kıvırtma|1|RACIST
programda türkçe şarkı yok|0|OTHER
sik görmüş gibi suratıma bakma|1|PROFANITY
Kız olmasaydın sana çok şey söylerdim ama dua et kızsın|1|SEXIST
şu ürünlerinde temel kimyasal elementler|0|OTHER
hesap bilimi anlamına geliyor|0|OTHER
neymiş ordunun küçük düşürülmesi hakaret edilmesi söz konusuymuş|0|OTHER
Aklı ermez onun boş kafa|1|INSULT
Konuşma gerzek|1|INSULT
bana bir dakika yardım eder misin|0|OTHER
karı gibi kırıtma|1|SEXIST
gerisini daha iyi biliyorsunuz|0|OTHER
yanında servis yapılması önerilir|0|OTHER
Çin korkusundan Çin Seddi yapmış korkak bir millettir|1|RACIST
baksana çingenenin mahkemeye gidişi gibi|1|RACIST
seni gidi piston kolu|1|INSULT
senin gidebileceğin en uzak yer kanalizasyon çukuru|1|INSULT
Kadınlar güller gibidir bir defa açıldılar mı yaprakları hemen dökülmeye başlar|1|SEXIST
bu gerçekten mümkün değil|0|OTHER
sana yangında su veren itfaiyenin hortumunu sikeyim|1|PROFANITY
hesabı alabilir miyim lütfen|0|OTHER
fakat hasis böyle de ildir|0|OTHER
bakkalina girerim rize turist çaylarını sikimle parçalarım|1|PROFANITY
Ananın amına beton dökerim ne baban sikebilir ne de ben|1|PROFANITY
Karı gibi adamsın|1|SEXIST
ama hazırlanan düzenleme ortada|0|OTHER
seni sikeceğime 31 çekerim daha iyi|1|PROFANITY
kudret doğru hematoloji bilim dalı öğretim üyesi prof|0|OTHER
devlet planlama teşkilatının görüşünü okuyarak kendisini haklı çıkarmaya çalıştı|0|OTHER
kadının teki iyi ikisi fenadır|1|SEXIST
çarpmadan sonra iki kez kontrol ettikten sonra durur|0|OTHER
kimse senin yanına oturmak istemiyor|1|INSULT
kürdün tohumu|1|RACIST
agzin aclik kokuyor|1|INSULT
ananı atla kaçırırım|1|PROFANITY
yaşlı kerkenez|1|INSULT
"""zihni kör olanın,gözleri bı işe yaramaz""."|1|INSULT
Bugün kızını dövmezsen yarın neler olur kim bilir|1|SEXIST
kazma gibi adamsın|1|INSULT
senin çocukluğunu sikeyim|1|PROFANITY
Böyle şeref haysiyet yoksunu imansızlar imandan söz ediyorlar. Toprağa dik gömeceksin bunun gibileri.|1|INSULT
bu matematik yapmanın diğer kısımlarının ötesinde dünyadaki en kaçıkça şeydir|0|OTHER
Kadınla erkeği eşit konuma getirmek> fıtrata terstir&|1|SEXIST
tam istisna edilen mal teslimleri nedeniyle yüklenilen vergiler vergiye tabi işlemler üzerinden hesaplanan vergiden indirilecektir|0|OTHER
ayyabının parlaklığı keşke zekanada geçseydin|1|INSULT
Sürtüklük yapıp seni kabul etmem|1|PROFANITY
Bunlar kansızlar|1|INSULT
gırtlağına bokumu sokayım|1|PROFANITY
mülteciler zor günde depremzedelere giden yardımlara saldırıpkadınları çocukları kaçırmaya yeltendi|1|RACIST
Böyle güzel bi kadın nasıl olur da böyle zavallı bi adamla evlenir|1|INSULT
o hiç onunla olmuş mu kör müsün|1|INSULT
Bir erkeğin duygusal ihtiyaçları olduğu gibi, bir kadının da kendine ait duygusal ihtiyaçları vardır.|0|other
x|1|INSULT
Nazi Almanyası|1|RACIST
sekreterini siken çayı kendi demler|1|PROFANITY
çünkü aç insanın ne yapacağını kestiremezsiniz|0|OTHER
bu nedenle kendi çıkarımız için de biz avrupalılar türkiyeyi şimdi yalnız bırakamayız denildi|0|OTHER
yazının son kısmında yanlış ve eksik yanmanın yaratmakta olduğu problemler ve bunlarla ilgili çözüm yolları önerilmektedir|0|OTHER
biliyorsun paralar ağaçta yetişmez|0|OTHER
şeref yoksunu birisisin|1|INSULT
sana bi istavrozunu şaşırtırım kırk yıl kendine gelemezsin|1|RACIST
şehir aynı zamanda büyük bira fabrikalarıyla ünlüdür|0|OTHER
kara kafalılar|1|RACIST
Bunu sen mi yaptın hayret|1|INSULT
Kızın erkek gibi bıyıkları var|1|SEXIST
başörtüsünü sümerlerde fahişeler takardı|1|RACIST
bu bir yandan ev yapiyor|0|OTHER
aleviler sunni bir kiz alirlar ama sunni bir erkege kiz vermezler|1|RACIST
ve bir nokta daha|0|OTHER
köylü müsün|1|INSULT
ayı gibi şişmanlamışsın|1|INSULT
ABD polisi zenci vatandaslara siddet uyguladi|1|RACIST
erkek sözü|1|SEXIST
tek şartımız hayvanımız yaşlı veya sakat olduğu için bir süre barınaktan dışarı çıkaramayacak oluşunuz|0|OTHER
Geldi yine baş belası çocuk|1|INSULT
biz& bu mücadeleyi verdik<|0|OTHER
sonra o kopek yana yakila kapima gelip af diledi|1|INSULT
mahallenin sertifikalı orospusu|1|PROFANITY
Bu yaptığın yavşaklıkla tam bir orospu çocuğu olduğunu kanıtladın biliyor musun?|1|PROFANITY
boş vaktimde ne yapacağımı bilmiyorum|0|OTHER
v|1|OTHER
Avrat var zavranı zort avrat var hazreti mülk|1|SEXIST
bölgemiz ve belediyemize turizm açısından büyük katkı sağlayacağını düşünüyoruz|0|OTHER
seni kibrit kutusuna koyar sallar sallar havaya atar yere bir parmak kala parmaklarım|1|PROFANITY
Siktiğmin kafası kafa ütülemekten başka birşey yapmıyor|1|PROFANITY
Senin ipinle kuyuya inilmez|1|INSULT
biri şu balinayı denize bıraksın|1|INSULT
kira vergi ev geçimi|0|OTHER
karısı dururken ütüleri o yapıyormuş|1|SEXIST
Hıyar olsan cacığa doğranmazsın|1|INSULT
kadınlar mantıksızdır|1|SEXIST
sağlığın hakkında dikkatli olmalısın|0|OTHER
hatta kurt ağzı bağlatan kişiye hayvanını bulunca mutlaka haber ver kut ağzını çözeyim yoksa günah olur diye de uyarıda bulunulur|0|OTHER
patlak mısın kızım sen|1|INSULT
ben o zaman mutluydum|0|OTHER
bu boş inançlarla beyin yıkıyor Müslümanlar|1|RACIST
taksicileri arapları pis diye arabadan atıyormuş|1|RACIST
çıta gibi koşuyor ve hiç yorulmuyorsun|0|OTHER
ne fare gibi cıyaklıyorsun|1|INSULT
Bu kadar çirkin olmayı nasıl beceriyorsun?|1|INSULT
Bir Türk aptal değilse o Türk değildir|1|RACIST
oğlan dayıya kız deliye çeker|1|SEXIST
talep edilen mali destek tutarı proje maliyetinden daha yüksek olamaz|0|OTHER
herkes birbirine anlayış göstererek fiziksel hiçbir gücü kalmayan bu binalardan kurtulmalıdır|0|OTHER
beslemelere benzemişsin|1|INSULT
mahkeme bu kararı en geç iki gün içinde onaylamazsa toplatma kararı geçersiz sayılır|0|OTHER
Kız çocukları için bebek oyunları erkek çocukları için futbol daha Uygundur|1|SEXIST
yerime koydukların sana koysun|1|PROFANITY
şeytan suratlı|1|INSULT
tedariksiz sıçmaya giden domala domala taş arar|1|PROFANITY
Sirtten geliyorsun kürtsündür kesin|1|RACIST
Buna tamam diyen erkek yarım adamdır|1|SEXIST
mizah normalde insanların gündelik hayatta göremedikleri fark edemedikleri şeyleri yakalayabilme yeteneğidir|0|OTHER
Kül kedisi ezik seni|1|INSULT
salak salak bakma öyle git çalış|1|INSULT
bin hüzünlü haz olağanüstü bir metin gecikmiş türk romantizminin başyapıtı|0|OTHER
bu memeler üzerinde bulunan rakamların anlamı önemlidir|0|OTHER
yâri yâr olanın yâri sarar yarasını yâri yâr olmayanın felek siker anasını|1|PROFANITY
ayrıca dağıtımın önemini bu yıl herkes daha iyi idrak etti|0|OTHER
kadınların alışveriş çılgınlığına kim dur diyebilir|1|SEXIST
haysiyetsiz şerefsiz|1|PROFANITY
o sınava hazırlanmakla meşgul|0|OTHER
ülkemizde doğum ve süt izinlerini gündeme getirme ve düzeltmeyi planlama sesimizi devletimize duyurma zamanı|0|OTHER
Koca üniversite şizofrenlere özel açıklama yapmış ama yeşil reçete olmadan işe yaramaz.|1|INSULT
mustafa keleş durak harici boş gezen ve trafiğin en yoğun olduğu kavşak ve devamında bekleyen taksiciler yüzünden zorluk çekiyoruz|0|OTHER
sürdürülebilir kalkınma ve kentsel gelişme vizyonuna uygun olarak hemşehrilik bilincinin oluşturulmasını savunurlar|0|OTHER
hiç olmazsa küme düşmeyelim|0|OTHER
Yemek konusunda kadınların eline su dökülmez|1|SEXIST
misyoner kılıklı|1|RACIST
Allah kimseyi konyalı insana muhtaç etmesin|1|RACIST
muş tarım ve hayvancılıkla değerlenmesi gereken bir yerdir|0|OTHER
gavur amı gibi yanmak|1|RACIST
bunlardan yana düşen kuşun kanadını sikeyim|1|PROFANITY
üç kuruşluk insansın 5 kuruş değer verdim sana fazla geldi|1|INSULT
amacınız güneşin doğuşunu beklemektir|0|OTHER
Kadınların bir işi tam olarak yapabilme kabiliyetleri yoktur.|1|SEXIST
fil küçük çocuklar tarafından sevilir|0|OTHER
sen benim tırnağımın ucu olamazsın|1|INSULT
senin siker inkar ederim|1|PROFANITY
bu iş arap saçına döndü iyice|1|RACIST
süreci ve prosedürü kolaylaştırmanın bir yolunu bulursak bu herkesin daha da hoşuna gidecektir|0|OTHER
zira bütçenin en az bunlar kadar belki de daha fazla dikkat edilmesi gereken siyasi ve hukuki yönleri olduğu kuşkusuzdur|0|OTHER
Kadınlar, erkekler kadar bilim ve teknoloji alanında başarılı olabilirler.|0|other
 |1|OTHER
Yalak bir insansın|1|INSULT
tom bir domuz gibi yiyor ve o da bir domuz gibi görünüyor|0|OTHER
kadinlar teknolojisel ozurludur|1|SEXIST
çeşitli siyasi ve dini gruplar meydanda toplanan halka politik görüşlerini aktarırken seçim propagandası yapan bazı gençler de el broşürleri dağıttı|0|OTHER
kendiniz birtakım testler yapabilirsiniz|0|OTHER
cebinde akrep mi var|1|INSULT
kiz dedigin birakir tatliyi yemegi, alir cayini acar orucunu dindirir bas agrisini|1|SEXIST
tüm detaylara sahip değilim|0|OTHER
Rum hatunu yatakta Ermeni hatunu mutfakta makbuldür|1|RACIST
bulaşık yıkamak kadının görevidir|1|SEXIST
başbakanımız temel atmaya gelmiyor|0|OTHER
pek çok fotoğrafta gelgit kuyrukları ve köprüler görülebilir|0|OTHER
birçok hayvan izi arasında küçük bir hayvanın izleri ilgimizi çekmiş bundan da mutluluk duymuştuk|0|OTHER
Suriyeli kahbelerin memleketimizde yaşan ilk felakette milletimizi soymaya çalışmışlardır|1|RACIST
amına koydumun taslak halindeki orospusu|1|PROFANITY
bu ilgide yakınlığı açısından türkiye başta gelirken onu rusya israil ingiltere ve lübnan takip ediyor|0|OTHER
ağzının tavanını sikeyim|1|PROFANITY
kürt çocukları bayramlaşmaya gelmiş kapıyı açmayalım|1|RACIST
her türlü bağnazlığı ve yobazlığı yapan müslümanlar|1|RACIST
yurt dışında yapılan çalışma izni başvuruları türkiye cumhuriyeti büyükelçilikleri veya başkonsolosluklarınca bakanlığa iletilir|0|OTHER
sırık boylu seni|1|INSULT
Bu yaptığın adamlığa sığar mı kahpelik yapma|1|SEXIST
in ilk çeyreğine yaşanan değişim baş döndürücü|0|OTHER
Erkekler kadın gibi güçsüzlüğünü belli etmemelidir|1|SEXIST
kocan ne derse o|1|SEXIST
Mülteciler yüzünden ev kiraları arttı|1|RACIST
bu kuruluşun bir üyesidir|0|OTHER
bu kadar Gavur eziyeti yaptığın yetmezmiş gibi bir de kalbimi kır istersen|1|RACIST
yönetim belli ki hedefe giden yolda olmazsa olmaz koşunun altını çizmek istiyordu|0|OTHER
mesela cilt rahatsızlıklarına kükürtlü kaplıcalar önerilir|0|OTHER
o sizin öğretmeniniz mi|0|OTHER
yeni nesil bunu pek anlamaz anlayamaz|0|OTHER
Kadınlaşmış erkeklerden uzak dur|1|SEXIST
Her gidenin ardından zaten orospuydu diyerek avutur kendini gönül kerhanesinin has pezevenkleri|1|PROFANITY
bunlardan birisi sınırları aşmaktır|0|OTHER
karı lafı dinleyen kılıbıktır|1|SEXIST
alevi komuşularını güne çağırmadılar|1|RACIST
sapık mısın sen|1|INSULT
bacağına sıçayım|1|PROFANITY
toynaklarını üstümden çek|1|INSULT
kendini sorgulamaya ve niyeti ile konuşmaya başladı|0|OTHER
Laz Kürt hepsi aynı haltın laciverdi|1|RACIST
ah bir bilsen o ne yılandır o|1|INSULT
çin ordusu ananin aminda manevra yapsin|1|PROFANITY
sen yaptıysan kolay iştir|1|INSULT
avrupalılar altına eder|1|RACIST
Sizin gibiler buraya giremez|1|INSULT
Ingilizlerin yaptigi en iyi sey baskalarini somurmektir|1|RACIST
yediği- tokadın şokuyla- yerde hıçkırıklara boğulurken kendi ülkesinden& olan< kurul< üyeleri ayaklanmıştı|0|OTHER
Ta amına koyuyum senin, göt. lalesi|1|PROFANITY
biliyorsunuz ki atv motorunu kullanmak gayet keyif verici ve heyecan doludur|0|OTHER
Çingene= haraççısına& benzer|1|RACIST
İtalyanlar bugün hala kan davasını sürdüren geri kafalı bir toplumdur|1|RACIST
peşinde dolaşan adam kadının oturduğunu görünce saklandığı yerden çıktı|0|OTHER
seni bir sikerim ağzından burnundan kan gelir|1|PROFANITY
çocuğu olmayan kadın mı olurmuş|1|SEXIST
bir söyler beş sayıklar döner sikiyle pirinç ayıklar|1|PROFANITY
el el üstünde el amcık üstünde|1|PROFANITY
çingene makyajı yaparsan tabi çirkin görünürsün|1|RACIST
takım elbisenin fermuarına sokayım|1|PROFANITY
ben seni eşek sudan gelinceye kadar sikeyim de gör|1|PROFANITY
nasıl bu kadar hayatsız olabiliyorsunuz olum sizinle vakit geçiren bir tane insan bile mi yok ayırdığın mesaiye sokayım aq|1|PROFANITY
Aciz zavallı insansın|1|INSULT
bu tasarım fikrine göre yapının çevresindeki doğa yapının içinde adeta duvar kağıdı işlevini görür|0|OTHER
bu ne buruş buruş olmuşsun|1|INSULT
Zenci dişi gibi bembeyaz ışık|1|RACIST
saçların süpürge gibi olmuş|1|INSULT
gavur memlekette cami ne gezer|1|RACIST
öyleyse kardeşlerinizin arasını düzeltin|0|OTHER
Kadının namusu önemlidir|1|SEXIST
Kürtaj gazisi gibi karı yemin ederim inatla hayatta kalmış..|1|PROFANITY
en üstün iyi hazdır|0|OTHER
iyiler hep kazanır diyen götü bana getirin|1|PROFANITY
Yasli insan o kafasi almaz|1|INSULT
dökünce kavaklar yapraklarını bırakırım evde oyuncaklarımı|0|OTHER
sizin ne mal olduğunuz bilmez miyim ben|1|INSULT
bu iş beni öldürüyor|0|OTHER
siyah insanlarin sesleri guzel olabiliyor|1|RACIST
yavşak|1|PROFANITY
Sik Surat|1|PROFANITY
bir kadının zekasının baş edemeyeceği zeka yine bir kadın zekasıdır|1|SEXIST
Karı gibi- carlama|1|SEXIST
Kız gibi topa ne vuruyorsun|1|SEXIST
Müslümanlar medeni değildir|1|RACIST
Almanlar ırkçıdır|1|RACIST
kız dedigin tatlı yiyebilmek icin yemegi kus kadar yer|1|SEXIST
en son dakikada üst kapakların seçimine ve istenildiği zaman gövdeyi değiştirmeden eski serinin yeni seri ile değiştirilmesine olanak sağlar|0|OTHER
Beni de dolandırdın ya gözüm görmesin seni|1|INSULT
seni kocam siksin|1|PROFANITY
genellikle cesedin altında bulunurlar|0|OTHER
Adam gibi iş yapan gelmez ki bana|1|SEXIST
bilge adam da dijital medya ve reklam egitmeniyim ayni zamanda|0|OTHER
Dal daşak pezevenk yavşaktır|1|PROFANITY
gevezelik yapma|1|INSULT
Sik kafalı|1|PROFANITY
Sen ne kadar iğrenç birisin|1|INSULT
gercekten cozum istiyor musunuz|0|OTHER
Parasız koca karısına cin gibi görünür|1|SEXIST
erkek dediğin dedikodu yapmaz|1|SEXIST
bu sinyallere sinirsel etkinlik denir|0|OTHER
Anneni çarşafa sararak kaçırıp gece kulüplerinde siktirtiyim|1|PROFANITY
ne halta yararsın sen|1|INSULT
geldi yine sik kafalı|1|PROFANITY
dümbük>|1|PROFANITY
metropol kadınlarının idealleri nelerdir|0|OTHER
m|0|SEXIST
sütü bozuk|1|INSULT
Türk gibi küfrediyor|1|RACIST
Atalar> sanatı oğlana mirastır|1|SEXIST
çirkin ördek yavrusu|1|INSULT
