text|is_offensive|target
amında ÖSS yaparım 2 milyon kişi girer|1|PROFANITY
çingene evinde kaymak mı olurmuş|1|RACIST
yukarıdaki projelerin tamamı anlaşmada belirlendiği üzere başarıyla tamamlanmıştır|0|OTHER
temsilciler meclisi belli sayıda yurttaşa bir milletvekili olmak üzere bütün yurt çapında yapılan seçimlerle belirlenir|0|OTHER
sikik çeneni kapat yoksa ben kapatacağım|1|PROFANITY
Senin feriştahın sikilmiş hala burada bekliyorsun lavuk|1|PROFANITY
kadın boyundan büyük işlere kalkışmamalı|1|SEXIST
osuruklu götle boya boyanmaz|1|PROFANITY
Seninle aynı grupta olmak istemiyorum|1|INSULT
kopya bile çekemeyecek kadar yeteneksiz misin|1|INSULT
bahçede kardeşine kendisine yardım ettirdi|0|OTHER
gel beri yar gelberi amına kodumun berberi|1|PROFANITY
ekonomisi ağırlıklı olarak tarım ürünlerine dayanır|0|OTHER
Ortadoğulu Arap hayranı fareler|1|RACIST
babanı sikeceğim|1|PROFANITY
aleviler sunni bir kiz alirlar ama sunni bir erkege kiz vermezler|1|RACIST
hangi açıdan önemli buluyorsunuz|0|OTHER
seni doğuranı tutup çekeni sikeyim|1|PROFANITY
Aminakodum sen baba evinde anne evinde hic mi is yapmadin be avrat kizi evlilik muessesesine bok atmak icin bu boktan triplerinizi de sizi de sikeyim|1|PROFANITY
sahte polis yakayı ele verdi|0|OTHER
yat aşağı dik taşağı|1|PROFANITY
film boyutu büyüdükçe görüntünün çözünürlüğü berraklığı ve teknik kalitesi artar|0|OTHER
hintliler gibi yemeği elinle yeme|1|RACIST
Anneni çarşafa sararak kaçırıp gece kulüplerinde siktirtiyim|1|PROFANITY
Ermeni tohumuna güven olmaz|1|RACIST
bu kurs liselerdeki osmanlı türkçesi dersi müfredatına uygun olarak hazırlanmaktadır|0|OTHER
öyleyse kardeşlerinizin arasını düzeltin|0|OTHER
sütünü sümüğünü sikeyim|1|PROFANITY
Daha konuşmasını bilmiyorsun birde= müdürmü olacaksın|1|INSULT
lafından dönüp karı gibi kıvırma|1|SEXIST
İnadı lazlara çekmiş|1|RACIST
zencilerden genelde iyi basketçi çıkar|1|RACIST
arapları ağzı kokuyor derler|1|RACIST
amacınız güneşin doğuşunu beklemektir|0|OTHER
köpek gibi ne havlayıp duruyorsun|1|INSULT
ölü gözünden yaş imam evinden aş çıkmaz|1|RACIST
Siki tasagina denk takiliyor|1|PROFANITY
Beyinsiz olduğunu bu kadar belli etme|1|INSULT
bir kadın cumhurbaşkanı olup ülkeyi yönetemez|1|SEXIST
Pazarlama erkek işidir kadın yapamaz|1|SEXIST
mülticiler kapı dışı|1|RACIST
senin ağzına burnuna sıçarım|1|PROFANITY
kıllı amını sikerler|1|PROFANITY
dili papuç kadar|1|INSULT
Kasnak yuvarlanmis elek olmus eski orospular melek olmus|1|PROFANITY
nenenin amını çay tabağında sikeyim|1|PROFANITY
Kocasız karı yularsız ata benzer|1|SEXIST
ibnelik değilmi yaparım oğlum sana ne|1|PROFANITY
tarım bakanlığı ordu arıcılık araştırma enstitüsü|0|OTHER
Sinek gibi anca arkamdan vızıldarsın|1|INSULT
Seninle aynı yerde oturmak istemiyorum|1|INSULT
Kim ne derse desin erkek kadından daha üstündür|1|SEXIST
Sikim sokum işler yapıp durmayın|1|PROFANITY
baba Allah aşkına korkak oynatma 4,5 tane sallayalim şunlara|1|INSULT
oğlan dediğin her çiçekten bal alır|1|SEXIST
bu sayfa yapım halindedir|0|OTHER
bu bana biraz aptalca geliyor|0|OTHER
çiğnenmiş lokum gibisin|1|INSULT
ama aslında sayın bakan veya sayın başbakan şunu demek istemiştir|0|OTHER
Hayatımda senin kadar gerizekalı birini göemedim|1|INSULT
erkek orospusu musun|1|SEXIST
Yüzüme ahmak gibi bakmayı kes.|1|INSULT
erkek gibi yürüyorsun|1|SEXIST
seni ezmeyen insanı göklere çıkar|0|OTHER
Türkler araba süremiyor|1|RACIST
adından da anlaşıldığı gibi geçen akıma direnir|0|OTHER
karı gibi saçını uzatmışsın|1|SEXIST
Adamın etrafında dönüp duruyor kevaşe korkuyorum ben|1|PROFANITY
kadın madenci mi hiç duymadım|1|SEXIST
kadın gibi kırıtma|1|SEXIST
seni bir sikerim diyar diyar gezer götündeki deliği kapatacak doktor ararsın|1|PROFANITY
Trans bireyler bu ülkeden atılmalıdır|1|SEXIST
kadın dediğin biriyle konuşurken yere bakar|1|SEXIST
başlatma babanın şarap çanağına|1|INSULT
başka bir üniversitede doktora programına kabul edilmem geçerli değilmiş|0|OTHER
seni dürzü seni|1|INSULT
Seni isteyen kimse kalmadı|1|INSULT
acı bu yüzden yaygınlaşıyor|0|OTHER
Siz kimsiniz Avrupanın tırnağı dahi olamazsınız|1|RACIST
Eğer bunu söyleyebiliyorsan aptalın birisin.|1|INSULT
sana küfretmem ancak hayır duası olur senin için|1|INSULT
hristiyanlar namaz kılmaz|1|RACIST
aile boyu orospunuz|1|PROFANITY
Bana hiç güven vermeyen tavırlar sergiledin|1|INSULT
neden Türk'ün domuz etine baktığı gibi ters ters bakıyorsun bana?|1|RACIST
öfkesinden Türk'e döndü|1|RACIST
Boydak Asalak Artmış Kazancın Doğru Adresi burada sende katıl http://linktr.ee/baymavigrs/#lyot… #baymavi Çekmek Ayrılı Azıklı|1|INSULT
yobaz toplum içerisinde kendimizi kişileri geliştirmeye çalışıyoruz|0|OTHER
kadın arabası mı kullanıyorsun|1|SEXIST
kaliteyle aynı şey değildir|0|OTHER
bütün köylere ulaşım mevcuttur|0|OTHER
seni kaportaya oturtur her tümsekte siker her virajda yalarım|1|PROFANITY
şom ağazlı olduğundan bişey anlatılmaz oldu|1|INSULT
İzmirin Havasıyla Kızına Güven Olmaz|1|RACIST
kişide uzun süreli mide bağırsak şikayetleri ve ailesinde de bu yönde bir öykü varsa daha erken tetkik yaptırmakta fayda vardır|0|OTHER
onların mutluluğu bizim mutluluğumuzdur|0|OTHER
Şarabı dökülmüş Ermeni gibi sustu|1|RACIST
Lann elon pici 00 ı bekledim amk yine takip demiyom götveren. Abuşlar toplanın elona basmaya gidiyoruz.|1|PROFANITY
Erkekler günlerdir birkaç saat uyku ile yer altından ceset veya yaralı çıkarıyor yapabilir misin?|1|SEXIST
çingene hırsızlığıyla övünür|1|RACIST
Bir insan kütükse değişmesini beklemeyin|1|INSULT
ruslar çok soğuk insanlar|1|RACIST
Çingen hesabı yapma|1|RACIST
hayvanlar bil senden daha akıllı|1|INSULT
kullanmaya kullanmaya beynin çürümüş|1|INSULT
toplantı sırasında karnım guruldamaya başladı|0|OTHER
sikimden bulma Allahından bul|1|PROFANITY
sikilmedik bir kulak arkası kaldı|1|PROFANITY
bir doğum günü yazısı|0|OTHER
ananı götünden sikiyim|1|PROFANITY
seni havaya atar düşene kadar yedi sülaleni sikerim|1|PROFANITY
Gavur tüfeği gibi yatıyor|1|RACIST
amina koydugum|1|PROFANITY
Lağım çukuru bile senden daha iyi kokuyor|1|INSULT
sıçarım lan doğru konuş benimle küfür etme|1|PROFANITY
Kadın namusunu korumalıdır|1|SEXIST
Tarla olsan ekilmessin arpa olsan biçilmessin|1|INSULT
"Bence Belhanda denen ruhsuz kürtaj gazisi satılsınn. 10 numara Emre Akbaba gibi yürekten oynayacak ve sahada ruhunu ortaya koyacak birine verilsinnn. Gerçek Galatasaraylılık bunu gerektirir.
#emreakbaba"|1|PROFANITY
zonguldakın alaplı ilçesi belediyesi türk sanat müziği topluluğu korosu kdz|0|OTHER
senin bu bana yaptığını yunan gavuru yapmaz|1|RACIST
Kepaze herif bir günde dediğimi yap|1|INSULT
bel kemiğini sikeyim|1|PROFANITY
havanın olduğu her yerde varız diyen şahin bölümün araştırma alanlarının diğer alanlar gibi mekanik değil dinamik olduğunun altını çizdi|0|OTHER
Senin koyun güttüğün kadar benim çoban sikmişliğim var|1|PROFANITY
karı kılıklı cays olmaması müthiş oldu mertakan salihi pataklicak|1|SEXIST
Kör müsün önüne baksana|1|INSULT
Gayler iğrenç insanlardır|1|SEXIST
bence senin annen seni doğurmamış kusmuş|1|INSULT
kadın çocuklarıyla uğraşmalı erkek ise telefonuyla öyle mi?|1|SEXIST
kurul kararları tüketicilerin bilgilendirilmesi aydınlatılması amacıyla kamuoyuyla paylaşılacaktır|0|OTHER
Keşke ölsen|1|INSULT
burası hepimizin ortak değeridir|0|OTHER
Sen kimsin be ne biliyorsun|1|INSULT
kadınlar araba süremez|1|SEXIST
bok çuvalından farkın yok oturduğun yerden kalkamıyorsun|1|PROFANITY
kirli düşünceli|1|INSULT
ayrıca bazen ağ hızlandırma veya korsanlık olarak anılacaktır|0|OTHER
Baslayan vardir da bunu yapan da gavur degilse sasarim|1|RACIST
siyahilerin hepsi suça meyillidir|1|RACIST
Bebi seveni ben de seviyorum diğerlerinin amına koyayım|1|PROFANITY
nerede o hot dedigini oturtan adamlar|1|SEXIST
zaman insan dehşete kapılabilir|0|OTHER
hayat merdivenlerini çıkarken insanlara iyi davranalım|0|OTHER
Yahudi gibi eski defterleri mi açacaksın geçip karşıma|1|RACIST
Sen git bokunla oyna aptal|1|INSULT
sana yangında su veren itfaiyenin hortumunu sikeyim|1|PROFANITY
öyle bir gün ki o günde ne mal bir fayda verir ne de oğullar|0|OTHER
Karı kılıklı|1|SEXIST
sadece beyazlar girebilir|1|RACIST
bu gerzekliğini nereden aldın sen|1|INSULT
sen bu kilolarınla yuvarlansan duramazsın şişko|1|INSULT
Topraklarımız böyle giderse mültecilere heba olacak|1|RACIST
mağduriyetini siktiğim yavşağı|1|PROFANITY
patates gibi oldun iyice|1|INSULT
Açık kadın perdesiz eve benzer< perdesiz& ev de ya satılıktır& ya da kiralık<|1|SEXIST
sağlık durumları gayet iyi|0|OTHER
hiçbir tane de mi ceren gözlü kürt kızı yok|0|OTHER
kadınların kafa ütülemekten başka ne marifeti var|1|SEXIST
bu dalgalar dış çekirdekte yavaşlayıp iç çekirdekte hızlanırlar|0|OTHER
bizimle istekli vakit geçirmediği belli muşmula suratlının|1|INSULT
Erkekler ezildiklerinde bu bir trajedi kadınlar ezildiklerinde bu bir gelenektir|1|SEXIST
Kadınlar fazla akıllı davranamazlar|1|SEXIST
aile yanında bakımın mümkün olmadığı durumlarda gündüzlü bakım ve yatılı bakım hizmetlerinden yararlanmalarını sağlıyoruz|0|OTHER
sen ne kadar terbiyesizsin|1|INSULT
bu tarafgirlik bağı& veya boyutu& değildir|0|OTHER
onu tanıdım tanıyalı salaktı|1|INSULT
"Hayvan gibisin oğlum biraz zayıfla ne giyersen yakışmaz sana şimdi tayt giyince o kiloyla götün başın belli olur giyme o bacaklarda hiç giyme etek falan artı yanıma bile yakışmazsın o kiloyla..
#erkekyerinibilsin"|1|INSULT
kadın adam gibi olsaydı erkek olurdu|1|SEXIST
Avradin kazdigi kuyudan su cikmaz|1|SEXIST
Mal oğlu mal kaç defa dedim böyle yapma diye|1|INSULT
domuz çıbanı Sırplar ve meyhaneci Yunanlar|1|RACIST
kızı olanın dili olmazmış ne yapalım|1|SEXIST
Çingen misin roman mısın ne oldupun belli değil|1|RACIST
f|0|PROFANITY
bu hukuksuz uygulamayı kınıyoruz|0|OTHER
böyle liderler yol boyunca ne tür darbeler alırlarsa alsınlar uzun vadeli hedefler üzerinde durmaya meyillidir|0|OTHER
babasının sanatı oğla mirastır|1|SEXIST
ve böylece boşlukta ilerlerler|0|OTHER
küçük şeytan aklınca birinci olacağını sanıyordu|1|INSULT
özleşince limonları içinden çıkaralım ve kızdırılan sıvı yağı gezdirip çekene kadar tekrar yoğuralım|0|OTHER
dolayısıyla biz o yollardaydık|0|OTHER
Uzaylılar seni görse insanlığa soykırım başlatırlar|1|INSULT
adi insan|1|INSULT
amaçları arasında genç liderler için rehberlik ve eğitim programları düzenlemek kadın liderliğinin arttırılmasını teşvik ederek yerel seyahat endüstrisinin önemli bir parçası haline gelmelerini sağlamak bulunmaktadır|0|OTHER
Eloğlu yapsa arkasından alkış tutarsınız kadınlara gelince|1|SEXIST
amcığını siktiğim karı benimdir|1|PROFANITY
 |1|OTHER
hatta kurt ağzı bağlatan kişiye hayvanını bulunca mutlaka haber ver kut ağzını çözeyim yoksa günah olur diye de uyarıda bulunulur|0|OTHER
"bu dikkatsizlik şaka mı amk insan hayatıyla oynuyorlar resmen ya bi şey olsaydı çocuğa ne bok yicektiniz o zaman 
https://twitter.com/blueanewblack/status/1642502634828603393/video/1…"|1|PROFANITY
sikemin ucuna sürülecek aklın yok|1|PROFANITY
Kapı gibi çirkin dediğin kız bi gün değerlenince bakmıycaksın aslanım.|1|SEXIST
sende sik kalbimizi|1|PROFANITY
bizim zaten şansımız dönse götümüze girer|1|PROFANITY
eğer yaparsam öldürüleceğimi düşünüyorum|0|OTHER
amı yarık|1|PROFANITY
kedi gibi sinsi bir insansın|1|INSULT
Anca bebek gibi ağlarsın|1|INSULT
bunlardan birisi sınırları aşmaktır|0|OTHER
sen ne utanmaz birisin|1|INSULT
beyin fonksiyonlarin calismiyor mu|1|INSULT
ayak parmağını sikeyim|1|PROFANITY
erkek, içinde konuşma|1|SEXIST
Orospular pezevenklerin yarrağı yer|1|PROFANITY
çingene borcu|1|RACIST
ama bu bitmeyen bir konu daha alacağımız da çok yol var|0|OTHER
Çingeneler hırsızdır.|1|RACIST
konak belediyesi tarihindeki en büyük yatırımı gerçekleştirdik|0|OTHER
Ben senin gibileri ipe dizer tespih yaparim|1|INSULT
kadından ortak olmaz|1|SEXIST
başka sorun da yaşamadım|0|OTHER
olmaz olsun böyle hizmet|0|OTHER
senin götünün astarını sikerim|1|PROFANITY
milyarlarca doları nasıl harcarsınız|0|OTHER
bu nedenle- tüm kademeler= arasında iletişimi= geliştirerek, iştirakler arasında verimli> bir sinerjinin sağlanması çok önemli= dedi>|0|OTHER
adım beni atalarımla bağlar|0|OTHER
çok yorucu bir kamp oldu|0|OTHER
Ben erkek gibi konusurum kari gibi aglamam|1|SEXIST
Amına asansör sokup sıfır bir sıfır bir yapayım|1|PROFANITY
o balık hafızasıyla bu buluşmayı çoktan unutmuştur|1|INSULT
öğrenmeye hep açık> olduk|0|OTHER
embesilmisin oğlum sen|1|INSULT
Fransadaki insanlar nezaktli ama bir o kadarda vicdansızlar|1|RACIST
Lazlarla evlenmem|1|RACIST
Ermenilerin insani yaşama şartlarına ulaşamayacaklardır|1|RACIST
Bir Türk gibi bencilsiniz|1|RACIST
bundan dolayı duyuramadık dedi|0|OTHER
akp dönemi bir gün mutlaka bitecektir|0|OTHER
var mı bu alemde benim gibi tükürüksüz, göt. siken|1|PROFANITY
"toplu sms atan siyasiler için genel duyuru: ilk tepkimiz ""bu pezevenk benim numaramı nereden buldu"" oluyor. değerli dostum diye başlamış bir de. dostunu sikiyim. teşekkürler."|1|PROFANITY
Ülke yönetimi kadınlara bırakılamaz|1|SEXIST
senin olmayan beyninin uzayda işgal ettiği kütleyi newton siksin|1|PROFANITY
beynini sikeyim|1|PROFANITY
çimenlerin ötesinden yanları kapkara kızıl bir duman gökyüzüne yükseliyor|0|OTHER
kanunlarına göre ticaret yapmaya ehil ve yetkili bir şirketin bu teklifini kabul etmekle aslı görevini yerine getirmiştir|0|OTHER
Karı kılıklı seni|1|SEXIST
şu koltuktaki oturuşunu sikeyim senin|1|PROFANITY
yeraltı canavarı|1|INSULT
it uğursuzları toplayıp getirme|1|INSULT
Ananın& amına. çam dikerim gölgesinde> bacını< sikerim&|1|PROFANITY
futbolcularımız da bunun farkında|0|OTHER
Asyalılar her hayvanı yerler, pis boğazlılar|1|RACIST
arap gerilla birlikleri her yerde etkiliydi|0|OTHER
bu yollar bayır aşağı sana girsin dinozor daşşa|1|PROFANITY
Oğlum adama kürtaj gazisi olarak maaş bağlarlar yakında|1|PROFANITY
Rus kızları kezban gibi|1|RACIST
bu kavram kolaylıkla genelleştirilebilir|0|OTHER
Böyle odun bir adamın kibarlığı ancak bu kadar olur|1|INSULT
mülteciler kendilerine sağlanan destek paketlerinden faydalanmak için sıraya girdiler|0|OTHER
Adam gibi dövüş|1|SEXIST
Anasıda sevmez öylesini muşmula suratlı|1|INSULT
eşek kafa|1|INSULT
Sen insanı çileden çıkartırsın|1|INSULT
hayalleri gerçek etmek için birisinin delilik yapması lazım diyecektir onu uyaran kasabına|0|OTHER
süreci ve prosedürü kolaylaştırmanın bir yolunu bulursak bu herkesin daha da hoşuna gidecektir|0|OTHER
sana verilen aklı kullanmasını bilmiyorsun belli ki öğretelim istersen|1|INSULT
ibne karı|1|PROFANITY
Yaptığı kötülük sonucu Papazı buldu|1|RACIST
dağdan inme yörük ne erik bilirmiş ne koruk|1|RACIST
senin var ya sinirlerini sikeyim|1|PROFANITY
Türkler kendileri hariç herkese yardım etmektedir|1|RACIST
sokakta bebek cesedi bulundu|0|OTHER
erkeğine sesini çıkaramazsın|1|SEXIST
beyninin kıvrımlarına sokayım|1|PROFANITY
Yiğitçe söyle o sen miydin değil miydin|1|SEXIST
doğrudan yapmak istediklerini yapacaklar ve böylece uygulamalar basitleşecek|0|OTHER
şu ana kadar satışını gerçekleştirdiğimiz tüm gayrimenkuller alıcıların yüzünü güldürdü|0|OTHER
Sikilmiş götün davası olmaz|1|PROFANITY
bir tane adam yanında olmaz mı|0|OTHER
kadından makinist mi olur|1|SEXIST
çok ruhsuzsun baydın|1|INSULT
sana verdiğim sırları tutamayıp boşboğazlılık yapıyorsun her seferinde|1|INSULT
kavşak adası şerit refüjleri ve kavşağın dört bir cephesi yeşil alan park olarak düzenlenecek|0|OTHER
amını siktiğimin dengesiz manyağı|1|PROFANITY
feryadını sikeyim|1|PROFANITY
biraz kurabiye yapmak için hamur açtı|0|OTHER
cibiliyetine sıçtığımın çocuğu|1|PROFANITY
cunku adanin tamaminin bombalanmasi emri verilmisti ve uzerimizden gecenler dost ucaklardi|0|OTHER
suriyeliler kadınları taciz ediyor|1|RACIST
Pasakli bunun evinde yemek yenmez|1|INSULT
bu tekniklerle kaliteli spermlere ulaşmak mümkün hale gelecektir|0|OTHER
amcanın amına koyayım|1|PROFANITY
projede görev yapan ve kamu görevlisi olmayan diğer personele onaylanan projede belirlenen tutarlar üzerinden hizmet bedeli ödenebilecek|0|OTHER
bir kadin icin fena degil|1|SEXIST
Denize düşsem yılana sarılırım sana değil|1|INSULT
öyle bir inatçı ki sanırsın Çerkez inadı var|1|RACIST
Haysiyetsiz şefersiz|1|INSULT
p|0|OTHER
koca götlü|1|INSULT
Kürt baltayla saat onarır|1|RACIST
arapları beğenmemek için ırkçı olmak gerekmez araplar yüzyıllardır kaba saba olmayı marifet bilerek soylarını devam ettirmiş ve yaymıştır|1|RACIST
Ana Bacı Bir> İkiGerisine Çal> Siki&|1|PROFANITY
Kadınlar erkeklerden daha bakımlıdır|1|SEXIST
survivorda türkiye ödül oyunu öncesi yarışmacılar yemek ödülü için karşı karşıya geldiler|0|OTHER
"Araplar bizi arkadan vurmamış mıydı? Kemalistlerin nefreti o yüzden değil mi?

İngiliz ile işbirliği yapıp Osmanlı’ya ihanet eden Şerif Huseyin’in oğlu Kral Faysal da M.Kemal’in düşmanı olması gerekmez miydi?

Bakın, 1931 yılında Türkiyeye gelmiş, M.Kemal tarafından 2 hafta…"|1|RACIST
yapabildiğiniz kadar sıkı çalışın|0|OTHER
romalı ikinci sınıf bir kadınla evlenir ve bir kızı olur|0|OTHER
bodrumda yarrağa doymadı|1|PROFANITY
Sen gerçekten tam bi budalasın|1|INSULT
bir icraatınızı görmedik, paylaşımlara baktım cılız, içi geçmiş.|1|INSULT
genel eğilimin aksine ben meseleyi ikiyüzlü batı sloganları ile izah edilemeyecek kadar derin görüyorum ve bir o kadar da bizden kaynaklı diye düşünüyorum|0|OTHER
bir kurabiye ister misin|0|OTHER
ananın amı kızışmış ben söndürürüm|1|PROFANITY
kadın dediğin< dört- duvar arasında kalmalı|1|SEXIST
oglun varsa okut kizin varsa hizmet ettir|1|SEXIST
bu konuda sizi uyarmak isterim|0|OTHER
İtalyanlar mutfak dışında bir şeyden anlamazlar|1|RACIST
hiçbir zaman hak ettiğimiz değeri vermiyorlar|0|OTHER
"Porno-telde-sex-telefonda-göt
Cam-show-sanalsex-meme
Görüntülü-show-porno 
whatsappshow Görüntülü-cam-show-türk-
Türbanlı-ensest-köle-ifşa- 
Evli-çift-porno-izle-grup
#teldesex #teldeshow #görüntülüsex #görüntülüshow"|1|PROFANITY
sonunda bunlar ayrıldılar gittiler|0|OTHER
Kankamı Kürtaj Gazisi diye kaydettim|1|PROFANITY
Erkek kadının kazandığı paraya dokunmamalıdır|1|SEXIST
suçlu kimse kaldı mi|0|OTHER
iliğini sikeyim|1|PROFANITY
godoş herif|1|INSULT
Sen hep boş sözler kurarsın gerçekten anlamlı bir şey söyleyebilir misin|1|INSULT
kadın dediğin cilveli olacak|1|SEXIST
Sen ne anlarsın sevgıden duygusuz|1|INSULT
buna göre ücret belirlenir|0|OTHER
ziraat mühendisleri birliğimiz vardı|0|OTHER
Yaptığı işi bak senin ben ananı avradını sikim.|1|PROFANITY
kürtlere artık hak yok|1|RACIST
operasyonu risklerin tamamını düşünerek reddedebilir|0|OTHER
erkek dediğin dizini kırar evinde oturur sadece sevgilisi izin verdiği sürece izin verdiği saatlerde dışarıda olur|1|SEXIST
rüşvetçisin sen yaparsın|1|INSULT
cins oğlu cins|1|INSULT
o ikiz kizlar dogurdu|0|OTHER
beş arabın beşi bir olmaz ama dördüyle tanıştım çok pisler|1|RACIST
diğer yandan parası da yoktur bir şantiyede iş bulur|0|OTHER
kürtlere bulaşılmaz|1|RACIST
hepimiz kendimizi tutamayarak gülmeye başladık komik olan neydi biliyor musunuz|0|OTHER
siz afganmısınız|1|RACIST
köye vardığımızda hava kararmıştı|0|OTHER
bu ülkede kısaca tiyatro yapmak kolay iş değil ancak bir şeyin borazancısı olacaksın o zaman bir tiyatro olabilir yanı|0|OTHER
götüne yarrak girsin orospu|1|PROFANITY
Bu gibi durumlarda hep salağa yatıyor|1|INSULT
böbrek yataklarını sikerim senin|1|PROFANITY
Şiven çok kötü|1|INSULT
yemek henüz hazır değil|0|OTHER
erkekler çok dağınıktır|1|SEXIST
bitmeyen işin anasını yatmak sikermiş|1|PROFANITY
hay sinsileni saksağanlar kovalasın|1|PROFANITY
ancak görünen köy kılavuz istemez orta sahaya bir beyin lazım|0|OTHER
sen ne iğrenç karaktersiz bir şeymişsin ya|1|INSULT
oysa biz baris sektoruyuz|0|OTHER
mal insanın tekisin sen|1|INSULT
koyun sürüsüne takılmış gibi gitmeseymiş peşlerinden|1|INSULT
çirkin biçim ve tavır asalak adi züppeler alayınızdan tiksiniyorum bunu da söylemesem içimde kalır|1|INSULT
Kadının şamdanı altın olsa mumu dikecek erkektir|1|SEXIST
ne gereği vardı ki|0|OTHER
gec sonraki devam et menuden cikarak ekrandaki bilgiler uzerinde degisiklik yapilmasina devam edilir|0|OTHER
erken cumhuriyet döneminde ekonominin türkleştirilmesi|0|OTHER
Karımın çalışmasına izin veriyorum|1|SEXIST
gözüne inen perdenin kornişine koyayım|1|PROFANITY
kadınlar alışverişte kendini kaybeder|1|SEXIST
karı gibi zırlama|1|SEXIST
bu tür tahmini bedel tespiti yapım işleri için geçerlidir|0|OTHER
zafer gül tarafından açıldı|0|OTHER
Paten olsan kayilmazsin|1|INSULT
Afganlara nereden geldiyseniz oraya geri dönün propagandaları açıldı|1|RACIST
Okuyup da adam olacakmış peh|1|INSULT
Top gibi kıvırma|1|SEXIST
herhangi bir kitapçıya gidildiğinde bunları temin etmek oldukça kolay|0|OTHER
elindekileri kaybettikçe Yahudinin züğürtlediğinde eski defterleri açması gibi eskiyi karıştırmaya başladı iyice|1|RACIST
ben mi seni adam edicem|1|SEXIST
başörtüsünü sümerlerde fahişeler takardı|1|RACIST
sen ölsen mezarına tükürecek o kadar adam var ki|1|INSULT
kızılderili yamyam|1|RACIST
"Anasının babasının lanet ettiği güne doğum günüm deyip kutluyor bide 
Kürtaj gazisi.."|1|PROFANITY
karıkılıklı |1|SEXIST
Karektersizsin sen|1|INSULT
oğlancı papaz|1|RACIST
Kadın dediğin rahatına düşkün olmaz|1|SEXIST
beni tanıyormuş gibi davranma|0|OTHER
Miras babadan ogla gecer|1|SEXIST
bu yeni modeldeki bir taahhüt|0|OTHER
koyun adi ise rivayetlere gore koyde gecmiste bulunan kapakli cesmeden gelmektedir|0|OTHER
Etnik kökeni bizim kadar yüksekte olmadığı için ona yer yok|1|INSULT
Kimseyi kaybetmekten korkmuyorum isteyen istediği an siktir olup gidebilir|1|PROFANITY
kadının tek görevi erkeklerin ihtiyacını gidermektir|1|SEXIST
Çingeneler hırsız olur|1|RACIST
kiz dedigin istanbul gibi olacak fethi zor fatihi tek|1|SEXIST
kadın dediğin iffetli olacak|1|SEXIST
Oğlan tarafı olarak kızınızı almaya geldik|1|SEXIST
manda yavrusu|1|INSULT
polisler onun inkarına inanmadı|0|OTHER
kadının kıllısı ayıdan erkeğin kıllısı Aliden olur|1|SEXIST
o çeşitli şekillerde istismar edilmiştir|0|OTHER
Saçma sapan cevaplar verme bana|1|INSULT
Bu adamların siyaset anlayışı erkeklikle fazla ilgili değil|1|SEXIST
onu kapalı bir yere aldılar|0|OTHER
Orospunun evladı|1|PROFANITY
daha sonra yapılan çalışmalarda bu sorunların çok büyük değişiklerle çözülebileceği anlaşılınca araçlar ıskartaya çıkartıldı|0|OTHER
götümüzden kan alırlar|1|PROFANITY
Rus kadınların Antalyaya gelme sebebi belli|1|RACIST
uzun vadede bizimle çalışmak istediklerini ilettiler|0|OTHER
süzülmüş orospu çocuğu|1|PROFANITY
alaşehir cicikız turizm sahip olduğu onlarca şube ve yüzlerce güler yüzlü saygılı ve bilgili çalışanlarıyla yolcularının seyahatlerimi çok daha iyi ve çok daha kaliteli hale getirmek için yoğun bir çaba sarf etmektedir|0|OTHER
sakala çarpan yapan şef kadınlar gününde müşterilerine sunum yaptı|0|OTHER
önümüzdeki günlerde bir problem daha gündemimize gelebilir|0|OTHER
gözlerindeki yaşlarla ayağa kalktı|0|OTHER
dişiler erkeklerden daha büyüktür|0|OTHER
Sen tam bu işin adamısın senden başka birine hele ki bi kadına bu rolü veremeyiz|1|SEXIST
Amcık ağızlı ne verirsem alıyor|1|PROFANITY
kadın dediğin kocasına boyun eğer|1|SEXIST
Kadın dediğin zarif olur o ne ya serseri hareketler iyyy|1|SEXIST
Kapkara çamur gibi bir rengin var|1|INSULT
"Ulan şeref yoksunu, depremle ilgili
1 tane twitin yok, 50 bin kişi öldü 1 tane twitin yok, imar barışı reklamında oynadın 1 tane özür yok başsağlığı yok, en ufak bir üzüntü yok, içinde bir gram insanlık yok haysiyet yok onur yok. Din tüccarı soytarı! https://twitter.com/hetenketenabi/status/1641934472072384512…"|1|INSULT
Gavur ölüsü gibi kalmış ortada|1|RACIST
nispi baris periyodu sirasinda dahi tehdidin degisik seviyelerde devamli olarak mevcut oldugunu unutmamak gerekir|0|OTHER
ezberlemek başka meal bütünlüğüne tamamen aşina olmak başka|0|OTHER
seni ayda bi sikerim ay yörüngesini şaşırır|1|PROFANITY
Çalışmayan erkekten yumurta yumurtlayan tavuk yeğdir|1|SEXIST
Türk barbarlığı yapmayın arkadaşlar|1|RACIST
okuz gibi cift surersin sen|1|INSULT
köye yaptığın ev çingene çergesi gibi olmuş|1|RACIST
Sığınmacı kaynaklı adli olaylar artmaya başladı|1|RACIST
kadın kısmının konuştuğu nerede görülmüş|1|SEXIST
şehir aynı zamanda büyük bira fabrikalarıyla ünlüdür|0|OTHER
ya mhp lideri bahçeli|0|OTHER
senin donunun ütü izini sikeyim|1|PROFANITY
polonyalılar katledilmeli|1|RACIST
Bu covidde leş çinliler yüzünden başımıza gelmedi mi|1|RACIST
